Gene,0 - shot learning mean correlation,0 - shot learning correlation stddev,1 - shot learning mean correlation,1 - shot learning correlation stddev,2 - shot learning mean correlation,2 - shot learning correlation stddev,3 - shot learning mean correlation,3 - shot learning correlation stddev,4 - shot learning mean correlation,4 - shot learning correlation stddev,5 - shot learning mean correlation,5 - shot learning correlation stddev,6 - shot learning mean correlation,6 - shot learning correlation stddev,7 - shot learning mean correlation,7 - shot learning correlation stddev,8 - shot learning mean correlation,8 - shot learning correlation stddev,9 - shot learning mean correlation,9 - shot learning correlation stddev,10 - shot learning mean correlation,10 - shot learning correlation stddev
OCLM,-0.036218822642821856,0.24950608288684017,-0.04008570536267864,0.23708159767230072,-0.03969464194614672,0.23088494675903257,-0.03041854471547812,0.21254868389060355,-0.037802061046417916,0.2297866843497075,-0.019681476234109246,0.25631068503801835,-0.08063314962916698,0.253189007199663,-0.06332411011856934,0.2483617118693398,-0.023887443813283688,0.27326237916711477,-0.0503396898565564,0.30632131983583216,-0.09078566547073688,0.30175268883827333
EPHA1,0.13071893885340596,0.15718947356143048,0.10769439353873131,0.16123824638882556,0.11569712772127996,0.1660351510624938,0.10629548281509314,0.17849969684687828,0.1081542285115686,0.18002733316468153,0.1196548034127596,0.19819124191837936,0.14631323668180782,0.18943437745957653,0.12396902971808188,0.20228668246464054,0.12075475499698872,0.23218791382851556,0.08756391821650243,0.22078482407885439,0.10570136736339449,0.2442199576042528
CD46,0.06495505171402903,0.14785095623876396,0.04171490681741319,0.19824564797094008,0.051197562121081376,0.18585880251811263,0.04454674091578073,0.2006451860965643,0.05124967651303415,0.19541866329689112,0.08697427161740436,0.21750892493029972,0.04641108828572288,0.2265646423137244,0.06145240356317897,0.22575832182000136,0.08209809657728996,0.2516267411583217,0.06406039923500152,0.2617490698003923,0.0763627676212772,0.23119627426238418
CYHR1,0.06702146951533319,0.2321069651424802,0.06764574297170428,0.2320687756306617,0.07944415272919932,0.2290124154784108,0.08475978379064354,0.21285571438202586,0.10002306516866481,0.24348768950997052,0.07087678299021292,0.2347512874134069,0.07327998420678597,0.2572324331872195,0.09364421952942396,0.28559438177898155,0.1093872257239532,0.2613790293978988,0.10127871864880406,0.2933509106463962,0.07805812358616843,0.291808438121514
HNRNPC,0.24724393391301214,0.22928094855003608,0.250582641366552,0.18204436344208133,0.24110845879868376,0.1713817572366684,0.2372736451786734,0.2008453168198356,0.24971220458984267,0.18668542760961884,0.23126998776331753,0.18717380470290923,0.26438673914891886,0.21423704563707563,0.23702728952138843,0.20346111235065983,0.24894225514012927,0.20549234888084383,0.25985920775560234,0.19980349720429647,0.23451014999938552,0.21732846825847996
GLRA1,0.05400981880763249,0.18388375759359105,0.06840369723586583,0.19200918608112913,0.07159237139163518,0.18894997316268364,0.0775775922883367,0.1835173554780522,0.0572065041731621,0.1983922018478252,0.09923045706720354,0.227045517382956,0.05119499422499418,0.21898178080508027,0.06300823369809877,0.25590153031742047,0.08215068232680087,0.2533479149449599,0.059086639766933784,0.21784366589758755,0.06111682454719593,0.26268922007592943
HNF4G,0.23410206384618656,0.15935593719291719,0.24589535497228493,0.15821657359679664,0.25990855286798836,0.18151325498211457,0.27139600565518524,0.159416877723051,0.27141712267109175,0.18335386466507056,0.2713353980010003,0.19988695524746244,0.251360087673089,0.1917639552642063,0.24583292133562315,0.21020361905059765,0.27362773824243203,0.22153666346377154,0.24908327090803398,0.21910142760887785,0.25895474456348094,0.24660436852100598
RUNX1,0.20648799234692714,0.10851103227965271,0.1290379407593338,0.13372316888871047,0.14283654542370672,0.13834356814390852,0.13882171804480328,0.1500298815639735,0.12443894025969973,0.18243536858388432,0.15662725137263042,0.16289879010454925,0.13506169770596554,0.19022652572094984,0.1732242761254622,0.1605523529451092,0.19005034719846406,0.23357713194682594,0.1548767315017211,0.17677890341409447,0.17201996332074762,0.21356766183407205
TMEM245,0.13741608629148613,0.10044253223425238,0.10267422873154596,0.09488216981685822,0.13409843977175379,0.10122617863764022,0.11650435073211964,0.13933553069664228,0.10829270552506944,0.13880039007389713,0.10670529035404692,0.1710250909849724,0.11787444213283833,0.17606267371390807,0.12212890329999398,0.19425602505714945,0.112133221877369,0.19823049303102647,0.11997881194747972,0.2094588098880057,0.09571990587508698,0.17922145569059983
SYNGR2,0.10996368760769831,0.1912988848252679,0.18443724111492238,0.18047986756581325,0.16683701452781444,0.2085476018970758,0.16483771327898938,0.1916476178899877,0.17247343233378504,0.19307063222786627,0.2010225352794837,0.17135142935067815,0.1594844993466305,0.20388424238966238,0.19385318965209983,0.21971830492798916,0.17781705732312283,0.20947407538116444,0.17852364123526263,0.2007867024358542,0.15505058419105133,0.22299523846984515
PCDHGB2,-0.06933419190143379,0.17392857004193096,-0.06164483249647689,0.1587290351706866,-0.0538651788207566,0.1581571003228294,-0.06209840802322318,0.16173385156580442,-0.05444853028955639,0.1645416418683161,-0.05852841913263939,0.16542640614696247,-0.08506360932497158,0.19382831687835086,-0.04538558541492775,0.2091509475200019,-0.07123881145517041,0.21390514760114665,-0.057076043694308715,0.24263952218204352,-0.060087088749516473,0.22776290962545007
COPA,0.21968309778546377,0.13909970191147475,0.2330078876609667,0.15272629845552968,0.22846270373075486,0.16089213869055335,0.22487573815228984,0.1561261629188264,0.2164019732903972,0.20953924360895002,0.23904363628376238,0.20233356658271778,0.21978202536204405,0.18381442370094847,0.26564953586384527,0.21166338792387834,0.23480904053088617,0.21572383130099754,0.2561933484091719,0.2144357542406208,0.23740296876976777,0.24567110817300059
KLRB1,-0.23549469310743787,0.19946237139667872,-0.21780850871637814,0.18789951486333656,-0.2145056953838528,0.1967835981425071,-0.18695768882775707,0.20259969263761818,-0.20726361126075027,0.20622850157985512,-0.21189258868642805,0.22137389436687838,-0.20274002616645462,0.21843719036273926,-0.22243269343821767,0.21898617668521608,-0.21530360635314774,0.22742107463984848,-0.2138667008135348,0.23681613722746458,-0.2250289314329055,0.22365465271261933
VEGFA,-0.011561467310801436,0.17626281817779071,-0.00684036223887414,0.13974325879977148,0.015465570012666421,0.1463409274169259,0.019314495612744995,0.15980107927937223,0.02506042061149806,0.1920967409474705,0.049613489894563385,0.22045260785780693,0.037598732289581736,0.21202089194122756,0.0119533048712659,0.24080714275021373,-0.033953273970484796,0.23815941210486768,0.005342928138918251,0.23633349818218682,0.05387870067426027,0.2272729053077418
RPP25,-0.005630988674025613,0.1835817515307777,0.03788740781538184,0.1801476105246759,0.049836196035902766,0.19178802201862855,0.041973144369575846,0.22773864641092614,0.03164075679751879,0.2272628867702986,0.008691243057434073,0.21393211292641837,0.043674575887231566,0.20700200389042284,0.01916385122347533,0.213307169657262,0.027184684600777536,0.2559609462504958,0.027892189656089212,0.23390829265622812,0.00236932833249283,0.2780222809254863
LGR4,0.09148750827387188,0.2866882563373379,0.13898029147843077,0.2908335704394314,0.11349934785208136,0.3018284359865074,0.11573134700619682,0.29674439313314777,0.131396268166382,0.2967162853945525,0.10702643628008414,0.29502073269186124,0.13006743853865368,0.306263128643719,0.12860566331361775,0.2959826698257604,0.10842155917791056,0.2861102397402292,0.13768481256057455,0.3148713605912006,0.1418982708146152,0.3339249793788324
ANKS1B,-0.004759536431694231,0.19336579232913326,-0.010421925093838023,0.17693644232772202,-0.012947735460703734,0.1630704910563969,-0.007027917620225175,0.19031300066785858,-0.00787070785742943,0.16873953410906056,0.0029688767356766373,0.19969104725442507,0.0006847003160383154,0.19943233174230982,-0.00266865917179127,0.18125658927074526,-0.001833971740785676,0.2185564949401062,-0.026173031517358506,0.2177269203676533,0.0009155860114625434,0.22081222314905125
NPBWR2,0.22128957680823672,0.2072356989126172,0.2470088848464354,0.17282168688116417,0.2088543064484793,0.19932457048355098,0.2266232198891483,0.20748816044448287,0.23026045478285323,0.24841763572938222,0.22957013452190975,0.2133744544651433,0.24222900011054202,0.2612967797408497,0.2358125941730042,0.24064565089206807,0.23391845302265363,0.28208234297121665,0.2456142669430796,0.28781510791705356,0.2355536893319883,0.2650826499485842
COL1A1,0.20025246257836316,0.12822133733998295,0.1678259258084933,0.14975952811554352,0.16435809335729035,0.15844495370045064,0.15920680325121503,0.1639737238117203,0.15719405883399507,0.18574459904450522,0.17761847531109534,0.1805748187287824,0.194258009590607,0.16459707450870792,0.15643211016133893,0.2033305925792889,0.1583286079431152,0.21912082173873473,0.1459065010054323,0.22240154616869862,0.15202004227604982,0.22649255355885484
MAB21L1,0.04706293171743213,0.1550392424453066,0.03170419866003022,0.20894041590179782,0.043432533631705135,0.1957818959866385,0.02648871414159506,0.2013540412527113,0.020213883915182026,0.21040955624343893,0.04239096816754586,0.2398115830837295,0.015743591036587904,0.24693293158280477,0.01088363184884243,0.2243920841070412,0.024892298869040003,0.25021452202637334,0.05483112366414444,0.270712073811111,0.09597807540432694,0.2823819083543021
BTNL9,-0.04898481958111645,0.16526217452904202,-0.03473108184565579,0.15255568441498651,-0.037360760366911216,0.16000522355964863,-0.041693890247382424,0.19000367444725258,-0.03842891785787897,0.1930901684902162,-0.03161258383677952,0.16214950462445737,-0.08224222421386826,0.22679727503169836,-0.058807843813067605,0.2066485351289878,-0.06753623967773623,0.20823440535111826,-0.022258997951773097,0.233974371203693,-0.008367152761455384,0.2625075849920185
CHST13,0.06641133606026685,0.17299684318036784,0.05105559489666946,0.18662222488157781,0.05936808641236396,0.20059630266215986,0.06593312524740741,0.18478362354931496,0.08480059938073953,0.19972653780108734,0.05096770265744012,0.2109252824955319,0.0699218843810705,0.23296625681763844,0.06490576573097459,0.230607889350277,0.09439939056717414,0.22031899087431123,0.035183069568878046,0.22491177591473002,0.034558351815496886,0.25709920165719513
JUP,0.018449004879532382,0.27072128920459543,0.032621087766468215,0.23891999938103498,0.028265771096060495,0.23437074494809076,0.022238785865896008,0.249322665936843,-0.018677447164724352,0.2522632050717811,-0.021388947713002922,0.2751422976293963,0.0026487912485494507,0.27277487122942795,0.03754613590619501,0.28237896424841746,0.025746783460225894,0.31786813330930347,0.016541921881397813,0.28652610536664613,0.024507488381856835,0.3174213255919236
GMDS,0.05413105454872484,0.23900978407816728,0.06888665994270503,0.22489806691103384,0.0519576646719786,0.24244403556093572,0.07021431084121484,0.2547448391702003,0.049518432352371786,0.23647407068887802,0.09197083878921172,0.25144406925739754,0.07218596443302838,0.2575188069184839,0.044118176470509265,0.2700257094913581,0.09200332729552396,0.2834504220816154,0.09927677709228952,0.2743282588489829,0.06386835714266632,0.2701362051760529
NFATC2,0.15650246665519432,0.16147667079992903,0.15636001784136735,0.16094483421221342,0.14650454270398217,0.18488559177811473,0.13184592839251985,0.17895245952578487,0.15212468286563757,0.19139603919367837,0.17546118253745238,0.20292907057670667,0.14095266082589747,0.21236674829470362,0.1395120809278078,0.20976002714834877,0.14399480665749184,0.21863774185970067,0.22679497122015146,0.22342148755628508,0.13394997310813,0.27182216224386224
PGAP3,0.17191336307426358,0.24992531731141598,0.19030833319256008,0.23804507969762434,0.1919216245319844,0.22882832464714759,0.2046830494404939,0.24269234158560177,0.21685733060286652,0.24977258507834216,0.2153424387035819,0.2376625573489259,0.2057394937247229,0.26760184024856676,0.23459725129326736,0.299938796022901,0.21961747327938086,0.2978986237808759,0.22631674494085133,0.3135019932354061,0.20532824669057365,0.32316448551888366
FGFR3,-0.08606569486961253,0.1969508182511269,-0.06523589429498591,0.16702093035123175,-0.09799447667174961,0.1930015675961911,-0.05737704137707367,0.19713197334418714,-0.035082797382944717,0.22514148234388295,-0.08024630537664178,0.25131455484117954,-0.037218556260748985,0.24438732045901418,-0.07560744188282786,0.2616459367611583,-0.015856177808509328,0.27649915658850166,-0.0028765485505782046,0.3218538440683005,-0.03967333114742219,0.26716352386813524
PTBP3,0.048814693527509945,0.16477456652241393,0.04925384281287989,0.19852885806616238,0.05219366888310437,0.2048748761771756,0.052106763229565096,0.20307759081431948,0.034917278577770806,0.22561594560153947,0.05512042566889634,0.22879147695077887,0.0652778842058171,0.20997121577012567,0.08225332409412273,0.22466234747934893,0.041731776540186394,0.23883807827007156,0.08794953623817241,0.26751159704366506,0.06034584286849881,0.27501009386585146
TNFRSF10B,0.08312814786575579,0.1660224850340602,0.1359620736192998,0.1437058223858464,0.13512041965334742,0.1833546721306229,0.13872773407082464,0.1935671713398541,0.14733651695645553,0.2038232132245102,0.17062174317596368,0.20418381098894145,0.162564252836461,0.19406098122106175,0.15339496647482262,0.2142614035248783,0.17395511488495174,0.21832456460382543,0.16227489128400452,0.23593060636514804,0.21391600773283903,0.25029143057732084
PGF,0.04588576937044891,0.2032078805853657,0.01923761783033214,0.17673407622853862,0.03061839757736427,0.17371584050289585,0.02435874739709527,0.1822491560863301,0.013892060575431847,0.19894995168172433,0.0366497053940815,0.16821825004737825,0.045246550123041365,0.2163657364264379,0.02102765746205715,0.21543178179123798,0.01017143463366322,0.22232155846598453,0.06629340912736664,0.24888378636046884,0.005355059361492244,0.27910546981835127
NRP1,0.3593924699768011,0.19766015469342524,0.3880555722683482,0.1932076161641871,0.38111194777946944,0.2097730934353564,0.3688173980518253,0.22335014524132815,0.35555768000796933,0.2206000213617104,0.3545271428384849,0.22555402004213732,0.3859370512036386,0.22318608527483122,0.35150347999714526,0.24154449635528663,0.3793092781481207,0.2308734781390304,0.3465672479595895,0.23639930499566,0.3809788912861656,0.26411382212547385
REEP6,0.13088883233258372,0.17793076148250653,0.13527514808383273,0.20951992355758123,0.130504002785726,0.1957836708914342,0.1535743014720435,0.22599749276897652,0.1397395742346388,0.2259536773647874,0.14928062602033196,0.23414001746494154,0.16631926701064548,0.25659938200646565,0.15672198022430983,0.2463476814514496,0.17261484941373173,0.2653873940136014,0.16570379779477776,0.24424348236927526,0.17357354201115435,0.30327233020599687
SCN4B,0.16678821664887158,0.22431499145210793,0.15783112923304918,0.21525866622921375,0.1277768317125296,0.22566884787682784,0.14005944516938126,0.2065113964449174,0.13940162615362356,0.21056314910619633,0.12163898163598073,0.24946774295311352,0.14795209674746218,0.22221973407856085,0.16929962421340225,0.2211648004180668,0.1304344427042061,0.289452025649459,0.14622464535342627,0.26767047567903335,0.14623679842489679,0.3018973849483578
CORO1A,0.10076803725512203,0.12090298586844354,0.04490365074731921,0.14541949887206898,0.036501285993911406,0.17430638871234794,0.03596565225307331,0.15107575195381137,0.003402741539659772,0.17751406997415722,0.020939039761334276,0.1811708846441362,0.04029280496276588,0.20113378513723323,0.008940878213261184,0.21375156797120068,-0.006217543056990694,0.24722752573640616,0.030393191227916748,0.24450538648114786,0.025596757373439267,0.24175400103090194
SPACA4,0.20201758928907443,0.20746603986834503,0.19509491931142225,0.19019103175528054,0.20744158378559405,0.2244771313697872,0.19206693904263777,0.22274969277961068,0.19038558622813243,0.22280207194513615,0.21013149276546292,0.21766478745244988,0.21566532522737503,0.22427988541333863,0.20284489283283147,0.2509697779241184,0.22240440230199757,0.26375414628516897,0.18493502631111391,0.2798742083541244,0.17965020182631358,0.3125605448187144
RAMP2,0.06264847044747789,0.22889325003728375,0.04179196350274803,0.2075095797292463,0.04426738366724364,0.19571396932131552,0.048002196466377,0.1942313240156192,0.048244337030048594,0.21327701272082186,0.05419784288114232,0.231955204121023,0.05129276092217461,0.21268183148037573,0.022814134615238145,0.25076662799880484,0.044941121789872474,0.2367543308596908,0.07650486377293128,0.25110769680223266,0.0073188643930663,0.2805755824719386
